,tweets,len,ID,Date,Source,Likes,RTs
3126,"Delighted to meet Ms. Rajalaxmi Manda, who undertook a bullet rally from Tamil Nadu to Delhi. I appreciate her enth… https://t.co/JBoXgTg2IZ",140,1.05103E+18,13-10-18 8:46,Twitter for Android,15342,2501
3127,"Touched to see this. 

The spirit of this Garba has been brought to life by these daughters!

Hope everyone's havin… https://t.co/stS5CfcGi8",140,1.05096E+18,13-10-18 4:07,Twitter for Android,16753,4067
3128,"सुरासम्पूर्णकलशं रुधिराप्लुतमेव च।

दधाना हस्तपद्माभ्यां कूष्माण्डा शुभदास्तु मे॥  

Maa Kushmanda, may your divine… https://t.co/QqD6rynq5Q",140,1.05094E+18,13-10-18 2:39,Twitter for Android,22396,5261
3129,"The philosophy of 'Sabka Saath, Sabka Vikas' ensures the dignity and well-being of all Indians, particularly the po… https://t.co/66k0SR2c80",140,1.05075E+18,12-10-18 14:22,Twitter Media Studio,15067,3109
3130,"For us, human rights &amp; their protection are not merely phrases. They are articles of faith, which we are continuous… https://t.co/G4j8ePvT3y",144,1.05075E+18,12-10-18 14:19,Twitter Media Studio,16087,3341
3131,Congratulations to the NHRC for completing 25 years in service of the nation. We are proud of their exemplary role… https://t.co/H9pOQq82ol,139,1.05075E+18,12-10-18 14:15,Twitter Media Studio,8768,2016
3132,Addressing a programme to mark 25 years of NHRC. Watch. https://t.co/166oCiUPiI,79,1.05071E+18,12-10-18 11:18,Periscope,10008,2151
3133,"For Karyakartas of the Jana Sangh and BJP, no words can do justice to Rajmata Vijaya Raje Scindia's monumental effo… https://t.co/yrKxryImqK",140,1.05057E+18,12-10-18 2:06,Twitter Web Client,15043,3503
3134,"We remember Rajmata Vijaya Raje Scindia on her Jayanti. She devoted her entire life to public service. Formidable,… https://t.co/xgcEYyuduK",139,1.05057E+18,12-10-18 2:03,Twitter Media Studio,12706,2771
3135,"ॐ देवीचन्द्रघण्टायै नमः॥ 
या देवी सर्वभू‍तेषु चन्द्रघण्टारूपेण संस्थिता। 
नमस्तस्यै नमस्तस्यै नमस्तस्यै नमो नमः॥

M… https://t.co/1wWTz9G2IY",140,1.05057E+18,12-10-18 2:02,Twitter Web Client,19096,4803
3136,Spoke to Shri @ncbn Ji and Shri @Naveen_Odisha Ji regarding the situation arising due to cyclone related conditions… https://t.co/kkRBVUwc6a,140,1.05042E+18,11-10-18 16:09,Twitter for iPhone,9138,1982
3137,"Saddened by the demise of Shri GD Agarwal Ji. His passion towards learning, education, saving the environment, part… https://t.co/DdadQgzFUl",140,1.0504E+18,11-10-18 15:06,Twitter for iPhone,21020,3545
3138,Speaking at the inauguration of the Centre for the Fourth Industrial Revolution. https://t.co/pQPBkG5LqU,104,1.05035E+18,11-10-18 11:20,Periscope,9575,2225
3139,"Birthday greetings to one of India’s most popular actors, Shri Amitabh Bachchan Ji. His contribution to Indian cine… https://t.co/xDY0OAZBq6",140,1.05034E+18,11-10-18 10:44,Twitter Web Client,37154,4776
3140,Tributes to Nanaji Deshmukh on his Jayanti. He worked tirelessly towards upliftment of our villages and for the wel… https://t.co/uBKbtcrsI8,140,1.05022E+18,11-10-18 2:55,Twitter Media Studio,12423,2813
3141,India remembers the great Loknayak JP on his Jayanti. His unflinching commitment to protect our democratic fabric w… https://t.co/nIFRqQSUXq,140,1.05022E+18,11-10-18 2:53,Twitter Media Studio,10349,2525
3142,"दधाना करपद्माभ्यामक्षमालाकमण्डलू।

देवी प्रसीदतु मयि ब्रह्मचारिण्यनुत्तमा॥

Maa Brahmacharini, we seek your blessin… https://t.co/0mf0Ru8twR",140,1.05022E+18,11-10-18 2:49,Twitter Web Client,18400,4964
3143,"We, the BJP Karyakartas are blessed that we have in our Party several greats who inspire us. 

Spoke about how the… https://t.co/P2Fsvtggf3",139,1.05003E+18,10-10-18 14:29,Twitter Media Studio,8648,2152
3144,"Leading international rankings show India’s stellar performance in several sectors. 

A Karyakarta from Mysuru aske… https://t.co/hpz9x2gEJM",140,1.05003E+18,10-10-18 14:25,Twitter Media Studio,5814,1607
3145,"हम एक ऐसे समाज से हैं, जहां बुजुर्गों के प्रति अगाध सम्मान का भाव है।
 
आगरा में भाजपा के कार्यकर्ताओं के साथ आज की… https://t.co/VmneHWJBBN",140,1.05003E+18,10-10-18 14:25,Twitter Media Studio,9779,2328
3146,"दमोह के एक परिश्रमी कार्यकर्ता, किशोर सिंह जी जानना चाहते थे कि पिछले चार सालों में किस तरह भारतीय संस्कृति का गौरव… https://t.co/KLXq6VrHZ0",140,1.05003E+18,10-10-18 14:23,Twitter Media Studio,6911,1781
3147,"करौली-धौलपुर से मुन्ना खान जी ने मुझसे पांच राज्यों में आने वाले चुनावों के बारे में पूछा।

जानिए मैंने क्या कहा... https://t.co/hXUipD9Ksp",139,1.05003E+18,10-10-18 14:23,Twitter Media Studio,10027,2347
3148,Watch the interaction with @BJP4India Karyakartas from five Lok Sabha seats. https://t.co/UuiRgAnvUZ,100,1.04998E+18,10-10-18 11:12,Periscope,9623,2370
3149,"Looking forward to interacting with @BJP4India Karyakartas from Agra, Damoh, Karauli-Dholpur, Mysuru and Raipur Lok… https://t.co/td3ZAL9mLr",140,1.04996E+18,10-10-18 9:36,Twitter for iPhone,6977,1638
3150,"वन्दे वाञ्छितलाभाय चन्द्रार्ध कृतशेखराम् ।

वृषारूढाम् शूलधराम् शैलपुत्रीम् यशस्विनीम् ॥

We bow today, to the daug… https://t.co/mElPq3pgdT",140,1.04986E+18,10-10-18 2:59,Twitter Web Client,18431,5105
3151,"नवरात्रि के पावन पर्व पर हार्दिक शुभकामनाएं। 

शक्ति की देवी मां दुर्गा सबके जीवन में सुख, शांति और समृद्धि लेकर आएं। 

जय मां जगदम्बा!",135,1.04985E+18,10-10-18 2:49,Twitter Web Client,70577,13310
3152,"रोहतक के सांपला में हुई जनसभा की कुछ झलकियां। 

यहां मैंने देश के परिश्रमी किसानों की समृद्धि के लिए केंद्र सरकार… https://t.co/KK4c4ieDhd",138,1.04966E+18,09-10-18 14:11,Twitter Web Client,9596,2276
3153,"मुझे दीनबंधु छोटूराम जी के जीवन को समर्पित म्यूजियम को देखने का भी अवसर मिला। वे जीवन भर शिक्षा, कृषि, सिंचाई, महि… https://t.co/A4lL8ayoC0",139,1.04966E+18,09-10-18 14:08,Twitter Web Client,9039,1956
3154,"आज रोहतक के सांपला में मुझे दीनबंधु छोटूराम जी की प्रतिमा का अनावरण करने का सौभाग्य मिला। 

यह हरियाणा की सबसे बड़ी… https://t.co/pLIgQpkpDB",140,1.04966E+18,09-10-18 14:06,Twitter Web Client,7945,1937
3155,"Happy to meet Hon. @AndrewScheer, Canada's Leader of the Opposition. 

Stressed the significance of strong India-Ca… https://t.co/v3YtpcaPwM",140,1.04966E+18,09-10-18 14:03,Twitter Web Client,7582,1690
3156,"Please thank your cousin and the entire team for their efforts. 

Amazing to see the vigour and enthusiasm towards… https://t.co/OahtKwB2o3",139,1.04966E+18,09-10-18 13:59,Twitter Web Client,10010,1985
3157,Glad you feel so about Uttarakhand's development journey. https://t.co/u0ktBMmA8d,81,1.04966E+18,09-10-18 13:58,Twitter Web Client,4820,1048
3158,"Several states are hosting investment summits, making active efforts to seek investment...which is excellent for In… https://t.co/PBCv7HbBOY",140,1.04966E+18,09-10-18 13:57,Twitter Web Client,4277,993
3159,चौधरी छोटूराम जी की प्रतिमा का अनावरण करने के बाद रोहतक में एक विशाल जनसभा को संबोधित कर रहा हूं। https://t.co/7ofPZxqvpV,121,1.04961E+18,09-10-18 10:46,Periscope,16313,3335
3160,Joined the reception on the occasion of Air Force Day. https://t.co/OFg6xJXM2n,78,1.04931E+18,08-10-18 14:35,Twitter Web Client,21467,3301
3161,"Delighted to interact with young police officers of the 2017 IPS batch. 

My best wishes to them, for their careers… https://t.co/3bTg5NoR8b",140,1.04931E+18,08-10-18 14:32,Twitter Web Client,15853,2897
3162,A grateful nation salutes our valorous air warriors and their families on Air Force Day. They keep our skies safe a… https://t.co/w6O5tj6Z6e,140,1.04914E+18,08-10-18 3:48,Twitter Media Studio,32036,7063
3163,Here are some glimpses from the #DestinationUttarakhand Summit. https://t.co/iqD4vSJtaK,87,1.0489E+18,07-10-18 11:27,Twitter Web Client,10757,2080
3164,"The opportunities in agriculture, organic farming and food processing are immense in Devbhumi Uttarakhand. https://t.co/djeW9zBU4r",130,1.0489E+18,07-10-18 11:23,Twitter Media Studio,7405,1789
3165,"I appreciate the Uttarakhand Government for their work in furthering connectivity across the state. 

This augurs w… https://t.co/3pXjc69PTe",140,1.0489E+18,07-10-18 11:22,Twitter Media Studio,8258,1906
3166,"Achieving progress, powered by a strong potential, sound policy and stupendous performance. https://t.co/k2nxC8PGmJ",115,1.0489E+18,07-10-18 11:21,Twitter Media Studio,6734,1577
3167,"India is progressing at a scale and speed that is unparalleled. 

We are tirelessly working towards providing housi… https://t.co/C4kfJYwlZI",140,1.0489E+18,07-10-18 11:21,Twitter Media Studio,12503,2976
3168,"Glad to see investors from all over the world converge in Uttarakhand for the investment summit, which will enhance… https://t.co/hjdszST13e",140,1.0489E+18,07-10-18 11:19,Twitter Media Studio,7769,1990
3169,Come and invest in Uttarakhand. Addressing the investment summit in Dehradun. https://t.co/ZbdLt4Akg8,101,1.04884E+18,07-10-18 7:48,Periscope,11582,2641
3170,"BJP stands committed to fulfilling the aspirations of the people of Mizoram and Telangana. 

I appeal to the citize… https://t.co/lZgcchPH7P",140,1.04856E+18,06-10-18 12:49,Twitter Web Client,8426,2214
3171,"In Chhattisgarh, MP and Rajasthan, BJP has been running successful Governments that have enhanced prosperity and in… https://t.co/muB857xNAt",140,1.04856E+18,06-10-18 12:48,Twitter Web Client,7211,2078
3172,"Best wishes to the @BJP4India Karyakartas in Chhattisgarh, Madhya Pradesh, Mizoram, Rajasthan and Telangana for the… https://t.co/yQxEWfq7M0",140,1.04856E+18,06-10-18 12:47,Twitter Web Client,17537,4124
3173,"भारत को अपनी नारी शक्ति पर गर्व है।

केंद्र सरकार ने ऐसे अनेक कदम उठाए हैं, जिनसे महिला सशक्तिकरण को बल मिलेगा - https://t.co/Y0nSZnqpdp",136,1.04855E+18,06-10-18 12:45,Twitter Media Studio,11666,2490
3174,"Lakhs of families in Rajasthan were living without electricity, as if they are living in the 18th century. 

I comp… https://t.co/dS6Kd3OPmd",140,1.04855E+18,06-10-18 12:44,Twitter Media Studio,7245,1942
3175,"When I had to decide where to mark the Parakram Parv, I decided to come to Jodhpur, in the brave land of Rajasthan.… https://t.co/x0i5igyDhR",140,1.04855E+18,06-10-18 12:43,Twitter Media Studio,6015,1691
3176,"राजस्थान कांग्रेस के नेता विधानसभा नहीं आते, ना ही राज्य के गरीबों की बात करते हैं।

उनको सिर्फ एक परिवार की सेवा क… https://t.co/EBiHvROZ7d",140,1.04855E+18,06-10-18 12:41,Twitter Media Studio,16859,3471
3177,अपने अन्नदाताओं के आशीर्वाद से एनडीए सरकार ने एमएसपी को लेकर ऐतिहासिक निर्णय लिया है। इससे हमारे कर्मठ किसानों की स… https://t.co/ykIfVxOmHU,140,1.04855E+18,06-10-18 12:41,Twitter Media Studio,7378,1863
3178,I congratulate the Rajasthan Government for their efforts towards making a state-of-the-art riverfront on the banks… https://t.co/jEb0dqJjKv,140,1.04855E+18,06-10-18 12:40,Twitter Media Studio,5342,1463
3179,"When Vasundhara Ji took office in 2013, there was inertia in the growth trajectory of the state. 

During her tenur… https://t.co/BejqHI0KEE",140,1.04855E+18,06-10-18 12:37,Twitter Web Client,4860,1323
3180,"अजमेर में विशाल जनसभा की कुछ तस्वीरें। 

पिछले चार वर्षों में केंद्र और राजस्थान सरकार ने राज्य के लोगों के कल्याण… https://t.co/DEYEsvHIp5",139,1.04855E+18,06-10-18 12:34,Twitter Web Client,8904,2164
3181,वीरों की भूमि राजस्थान के अजमेर में एक विशाल जनसभा संबोधित कर रहा हूं। देखिए... https://t.co/kuI8Ic2V3F,103,1.04849E+18,06-10-18 8:19,Periscope,18250,4325
3182,"RT @MEAIndia: Sharing something special!

PM @narendramodi showing the  rendition of 'Vaishnav Jan To' bhajan by Russian artist @SatiKazano…",140,1.04842E+18,06-10-18 3:48,Twitter for iPhone,0,2908
3183,"RT @MEAIndia: On the occasion of visit of Russian President @KremlinRussia_E to India, we are happy to present the video of #VaishnavJanTo…",139,1.04842E+18,06-10-18 3:48,Twitter for iPhone,0,1834
3184,"Innovation is a vital element of India-Russia cooperation. 

President Putin and I had a wonderful interaction with… https://t.co/J4Lz0Wwfgv",140,1.04822E+18,05-10-18 14:44,Twitter Web Client,10251,2269
3185,"Time tested friends working towards a new era of stronger cooperation. 

India and Russia have signed important agr… https://t.co/HAIthABRp1",140,1.04822E+18,05-10-18 14:41,Twitter Web Client,11116,2497
3186,"President Putin has played a vital role in further enhancing the friendship between India and Russia.

We had fruit… https://t.co/XYrBEkYSnN",140,1.04822E+18,05-10-18 14:39,Twitter Web Client,8819,2123
3187,Meeting people is a source of great strength. There is so much to learn from the 130 crore people of India. https://t.co/tXDpnlA5u5,131,1.04822E+18,05-10-18 14:35,Twitter Web Client,10258,1931
3188,"Not only in Tripura, but also across the Northeast we are seeing tremendous support and affection. 

The Government… https://t.co/nxnTvfpPNf",140,1.04822E+18,05-10-18 14:34,Twitter Web Client,6244,1424
3189,Yes you must! https://t.co/wfQdXwVcZB,37,1.04822E+18,05-10-18 14:34,Twitter Web Client,5403,922
3190,Here is my speech at the business summit with President Putin. https://t.co/VCS5uDyUF3,86,1.04817E+18,05-10-18 10:58,Periscope,12305,2840
3191,Addressing a joint press meet with President Putin. Watch. @KremlinRussia_E https://t.co/Ybc7EU67AF,99,1.04814E+18,05-10-18 9:05,Periscope,8055,2034
3192,"Welcome to India, President Putin. 

Looking forward to our deliberations, which will further enhance India-Russia… https://t.co/OvZC0xA8PX",139,1.04786E+18,04-10-18 14:46,Twitter for iPhone,27061,5963
3193,"Добро пожаловать в Индию, президент Путин! Желаю Вам плодотворного пребывания в Индии. С нетерпением жду наших пере… https://t.co/wemuZKSih2",140,1.04786E+18,04-10-18 14:45,Twitter for iPhone,19515,3473
